1894 QUESTION  How far is it from Earth to Mars?
1896 NYT19990720.0190 -1 A: ``The Hunchback of Notre-Dame'' is the English title of ``Notre-Dame de Paris,'' a French novel written in 1831 by Victor Hug
1897 XIE19960304.0037 -1 Atlanta (ATL), Dallas/Ft Worth (DFW), London (LHR), Los Angles (LAX), Tokyo (HND), Frankfurt (FRA), San Francisco (SFO), Denver (DEN) and Miami (MIA)
1897 NYT19991104.0193 -1 If such an agreement could be reached, there might emerge some strong sentiment for changing the name of Dallas Love Field to Dallas Olympics Airport.
1897 NYT19980818.0406 1 The Fort Worth-based airline currently offers jet service only to Dallas/Fort Worth International Airport and Houston's George Bush Intercontinental Airport, rather than the two urban-area airports. </P> <P>    For nearly 20 years, the Wright Amendme
1897 XIE19990514.0004 -1 d With Monopolizing Air Traffic </HEADLINE> <TEXT> <P> WASHINGTON, May 13 (Xinhua) -- The U.S. Justice Department on Thursday charged that American Airlines, the nation's second-largest air carrier, tried to monopolize airline passenger service to an
1897 NYT20000912.0224 -1 D CHICAGO  </HEADLINE>    by LAURENCE ZUCKERMAN     c.2000 N.Y. Times News Service     <TEXT> <P>    American Airlines, the nation's second-largest airline, said Tuesday that it would rearrange flights at its two largest hubs to improve its overall r
1897 NYT19981007.0441 -1 Most amazing, however, is Perot's new Belle Starr, if expectations are met, will finally catch Dallas up with the Arlingtons, Fort Worths, Grand Prairies and Irvings.
1897 NYT19981007.0441 -1 new Belle Starr, if expectations are met, will finally catch Dallas up with the Arlingtons, Fort Worths, Grand Prairies and Irvings. </P> <P>    Sports-wise, the fast
1897 NYT19991104.0193 -1 What the heck? If such an agreement could be reached, there might emerge some strong sentiment for changing the name of Dallas Love Field to Dallas Olympics Airport. </P> <P>    (Cecil Johnson is columnist and editorial writer for the Fort Worth Star
1897 NYT19991104.0193 -1 Hey. Yo. Dallas, Big D, D-Town, have I got a deal for you. </P> <P>    Well, I mean, I have an idea that Fort Worth ought to run at you and that you should ruminate upon ve
1897 APW19990321.0036 -1 72   54  .01   68   39  rn   65   37 clr Columbus,Ohio             54   36        47   28 cdy   40   28 cdy Concord,N.H.              42   18        46   36 cdy   44   27  rn Dallas-Ft Worth           60   44        69   49 clr   72   55 cdy Dayton
1897 NYT19991104.0193 -1 What the heck? If such an agreement could be reached, there might emerge some strong sentiment for changing the name of Dallas Love Field to Dallas Olympics Airport. <
1898 APW19990716.0105 1 In 1955, Disneyland debuted in Anaheim, Calif.
1898 NYT19991102.0380 -1 A new Disneyland was just the tonic this downtrodden city needed _ and the team from Disney knew it.
1898 NYT19980917.0064 1 , It's so small!''), cruising by Groman's Chinese Theater on Hollywood Boulevard, and winding up at Disneyland in Anaheim. The traffic going out was horrendous and put us both in sour moods, but those moods disappeared once we entered the
1898 APW19981022.0023 1 worst economic slump since World War II, they have reason to be optimistic Disney's ninth theme park in the world will be a success. 	   Tokyo Disneyland, which marked its 15th anniversary this year, has proven to be the most lucrative of all Disney
1898 NYT19981001.0397 -1 INE>  (For use by NYTimes News Service clients)  By STACY BROWN    c.1998 Los Angeles Daily News   <TEXT> <P>    LOS ANGELES -- Metal detectors are being installed at the two Six Flags theme parks, the first time the security devices will be used at
1898 APW19991021.0197 1 LINE> <TEXT> <P> 	ANAHEIM, Calif. (AP) -- The Walt Disney Co. has banned tobacco   sales at its domestic theme parks.  </P> <P> 	Tobacco sales stopped Sept. 3 at Disneyland in Anaheim,   spokesman Ray Gomez said Thursday.  </P> <P> 	Earlier this year
1898 NYT19990310.0217 -1 L    c.1999 Asahi News Service    (Distributed by New York Times Special Features)   <TEXT> <P>    TOKYO _ Martin Lee, head of Hong Kong's Democratic Party, is normally a thorn in the flesh to the new Chinese rulers of the former British colony. </P>
1898 NYT19990603.0275 1 ``What it actually does is make theme-park patrons responsible for their own behavior,'' said Ray Gomez, a spokesman for Disneyland in Anaheim.
1898 NYT19990603.0275 1 eme-park patrons responsible for their own behavior,'' said Ray Gomez, a spokesman for Disneyland in Anaheim. ``If they break the rules, they a
1898 NYT19991102.0380 -1 in its own stock market to fend off what it called predatory foreign speculators. </P> <P>    A new Disneyland was just the tonic this downtrodden city needed _ and the team from Disney knew it. What followed was 13 months of grinding negotiations as
1898 NYT19991115.0367 1 This month, the Walt Disney Co. announced plans to build a theme park here, its third outside the United States and second in Asia, after Tokyo Disneyland. While it would be cynical to say that this metropolis of 6.8 million will be defined by Mickey
1898 NYT19981202.0161 -1 design consultant. His ideas have contributed to Disney's Epcot and the revitalization of downtown Los Angeles.  &HT;    Here Bradbury talks about how far we've come from the future he envisioned in the '50s.  &HT;     -0-   &HT;    JOHN GEIRLAND: De
1898 NYT20000814.0415 -1 have bypassed Los Angeles itself. Or at least its core. Sightseeing excursions generally have been confined to attractions on the outskirts of the city: Disneyland, Hollywood, the beach, Beverly Hills, Universal Studios. Recently, however, downtown h
1898 NYT20000814.0181 -1 Sightseeing excursions generally have been confined to attractions on the outskirts of the city: Disneyland, Hollywood, the beach, Beverly Hills, Universal Studios. <
1898 NYT19981014.0184 -1 Disneyland's City Hall is clearly drawn at three-quarters scale from the courthouse in Fort Collins, with its exuberant up-thrust towe
1899 NYT19991230.0073 1 >    --1962. Maine biologist Rachel Carson warns of dangers to wildlife from DDT and other pesticides in her book ``Silent Spring,'' which launches the modern environmental movement.
1899 APW19990107.0313 1 Rachel  Carson's 1962 book ``Silent Spring'' said dieldrin causes mania.
1899 XIE19960320.0295 1 Vice-President Albert Gore described the book "critically important" and compared it with "Silent Spring," Rachel Carson's 1962 book that set off a movement to ban DDT and other pesticides.
1899 NYT20000811.0373 1 It could almost be said that what we call the environmental movement did begin with a single book: Rachel Carson's ``Silent Spring.'' Originally published as a series of articles in The New Yorker, it created a firestorm that has long since
1899 NYT19990520.0352 -1 Go Tell It on the Mountain.'' </P> <P>    Ian Fleming's first James Bond novel, ``Casino Royale,'' is </P> <P>    published to little notice. </P> <P>    1954 </P> <P>    William Golding's ``Lord of the Flies'' presents a dark side of boys in the wil
1899 NYT20000814.0535 -1 use by New York Times News Service clients)    By KIT WAGAR    c. 2000 Kansas City Star   <TEXT> <P>    INDEPENDENCE, Mo. _ Al Gore came to Harry Truman's hometown on Monday to claim the mantle as defender of senior citizens and Medicare, the old-ag
1899 NYT19981113.0076 -1 Anne Morris is the book editor for the Austin American-Statesman.
1899 NYT19981113.0076 -1 the Austin American-Statesman. </P> <P>    Story Filed By Cox Ne
1899 NYT19990721.0145 1 in the lower 48 states. That caused Rachel Carson to write in her 1962 book ``Silent Spring'' that their disappearance might ``make it necessary for us to find a new national emblem.'' </P> <P>    Fortunately, Carson made us care. In 1972, the
1899 NYT19991230.0073 1 the American elm. </P> <P>    --1962. Maine biologist Rachel Carson warns of dangers to wildlife from DDT and other pesticides in her book ``Silent Spring,'' which launches the modern environmental movement. </P> <P>    --1970. The first Earth Day is
1899 NYT20000718.0153 1 In 1962, former U.S. Fish and Wildlife Service biologist Rachel Carson shocked the nation with her landmark book, ``Silent Spring.'' She warned how the widespread use of pesticides was killing birds and other wildlife and harming humans. In a chapt
1899 APW19990107.0313 1 Rachel  Carson's 1962 book ``Silent Spring'' said dieldrin causes mani
1900 XIE19960828.0011 1 the Aswan High Dam in 1971, Egypt periodically suffered flooding from the Nile. But excess water is now held back behind the dam in Lake Nasser. The Toshka Canal is near
1900 XIE19970121.0184 -1 To build the 175-meter-high dam, located on the scenic Xiling Gorge in central China, the country plans to build cofferdams in both the upstream and downstream areas, then create a water-free void so that work can begin on the dam and turbine generat
1900 NYT20000928.0255 1 into five segments _ tunnels, dams, skyscrapers, bridges and domes _ the project took him from the Aswan High Dam in Egypt to the bowels of the Holland Tunnel. Combining social history with engineering basics, the book and series examine the
1900 XIE19981014.0011 2 f Aswan High Dam </HEADLINE> <TEXT> <P> CAIRO, October 13 (Xinhua) -- Egyptian President Hosni Mubarak has been assured of the fastness of Aswan High Dam on the Nile river despite of the unprecedented high water in the past weeks. </P> <P> Mubarak wa
1900 XIE19980928.0015 -1 INE> <TEXT> <P> CAIRO, September 27 (Xinhua) -- Egyptian Minister of Public Works and Water Resources Mahmoud Abu Zeid said Sunday that the water level of the River Nile is dropping gradually thanks to the flood diversion of the Lake Nasser. </P> <P>
1900 APW19980904.0891 1 Meanwhile in Egypt, the state-run newspaper Al-Gomhuriya has reported that the Nile water behind the High Dam at Aswan has reached the maximum height permitted.
1900 APW19980904.0891 -1 newspaper Al-Gomhuriya has reported that the Nile water behind the High Dam at Aswan has reached the maximum height permitted. The excess has been diverted into
1900 XIE19981014.0011 2 Aswan High Dam </HEADLINE> <TEXT> <P> CAIRO, October 13 (Xinhua) -- Egyptian President Hosni Mubarak has been assured of the fastness of Aswan High Dam on the Nile river despite of the unprecedented high water in the past weeks. </P> <P> Mubarak was
1900 XIE19990415.0157 2 Egypt has planned to maintain 12 ancient temples in the area of Aswan, 700 kilometers south of Cairo, the Egyptian Gazette newspaper reported Thursday. </P> <P> The restoration of the rock-cut temples in southern Egypt will be finished this year in t
1900 NYT20000928.0255 1 speak. Divided into five segments _ tunnels, dams, skyscrapers, bridges and domes _ the project took him from the Aswan High Dam in Egypt to the bowels of the Holland Tunnel. Combining social history with engineering basics, the book and series
1900 XIE19980928.0015 -1 HEADLINE> <TEXT> <P> CAIRO, September 27 (Xinhua) -- Egyptian Minister of Public Works and Water Resources Mahmoud Abu Zeid said Sunday that the water level of the River Nile is dropping gradually thanks to the flood diversion of the Lake Nasser. </P
1900 XIE19960913.0289 -1 he stations will be located in 13 cities including Jinan, Nanjing, Nanchang, Zhengzhou, Hangzhou, Yichang, Yinchuan and Taiyuan, adding more than 50,000 high-speed telephone lines to the country's public posts and telecom satellite network. <
